"Localidade","Zona","Agregado","Informante","Sexo","Idade","Parentesco","Naturalidade","Casado","Filhos","Filhosnr","Escola","Nível","Trabalhocasa","Trabalhocidade","Ocupação","Trabalha","Religião","FrequênciaReligiosa","ProficienciaPortuguês","ProficienciaTâmil","ProficienciaSingalês","ProficienciaInglês","ProficiênciaOutra","ContextoGeralPortuguês","ContextoGeralTâmil","ContextoGeralSingalês","ContextoGeralInglês","ContextoGeralOutro","ContextoCasaActualPortuguês","ContextoCasaActualTâmil","ContextoCasaActualSingalês","ContextoCasaActualInglês","ContextoCasaActualOutro","ContextoCasaCriançaPortuguês","ContextoCasaCriançaTâmil","ContextoCasaCriançaSingalês","ContextoCasaCriançaInglês","ContextoCasaCriançaOutro","ContextoPaisPortuguês","ContextoPaisTâmil","ContextoPaisSingalês","ContextoPaisInglês","ContextoPaisOutro","ContexoFilhosPortuguês","ContexoFilhosTâmil","ContexoFilhosSingalês","ContexoFilhosInglês","ContexoFilhosOutro","ContextoAmigosPortuguês","ContextoAmigosTâmil","ContextoAmigosSingalês","ContextoAmigosInglês","ContextoAmigosOutro","ContextoVizinhosPortuguês","ContextoVizinhosTâmil","ContextoVizinhosSingalês","ContextoVizinhosInglês","ContextoVizinhosOutro","ContextoLeituraPortuguês","ContextoLeituraTâmil","ContextoLeituraSingalês","ContextoLeituraInglês","ContextoLeituraOutro","ContextoEscritaPortuguês","ContextoEscritaTâmil","ContextoEscritaSingalês","ContextoEscritaInglês","ContextoEscritaOutro","ContextoEscolarSalaAulaPortuguês","ContextoEscolarSalaAulaTâmil","ContextoEscolarSalaAulaSingalês","ContextoEscolarSalaAulaInglês","ContextoEscolarSalaAulaOutro","ContextoEscolarColegasPortuguês","ContextoEscolarColegasTâmil","ContextoEscolarColegasSingalês","ContextoEscolarColegasInglês","ContextoEscolarColegasOutro","ContextoTrabalhoPortuguês","ContextoTrabalhoTâmil","ContextoTrabalhoSingalês","ContextoTrabalhoInglês","ContextoTrabalhoOutro","ContextoReligiosoPortuguês","ContextoReligiosoTâmil","ContextoReligiosoSingalês","ContextoReligiosoInglês","ContextoReligiosoOutro","Opinião1","Opinião2","Opinião3","Inquiridor","FaixaEtaria","VAR00001","VAR00002","filter_$","GrupoEtário","Fluência","FluênciaTamil","FluênciaCingalês","FluênciaInglês","FluênciaOutras","DS"
"Trincomalee","6th Mile Post",907,3,"Masculino",30,"Filho/a","Trincomalee","Sim","Sim",0,1,1,1,"Não","Motorista","Sim","Católico","Semanalmente","Não fala nem entende","5","5","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,2,2,"Milroy","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",908,1,"Masculino",65,"N/A","Kalmunai","Sim","Sim",1,2,11,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","n.a.","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Milroy","60-70",NA,NA,"Not Selected","60-69","NA","NA","NA","NA","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",909,1,"Feminino",53,"N/A","Trincomalee","Sim","Sim",3,1,5,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",909,2,"Masculino",24,"Filho/a","Trincomalee","Não","Não",0,1,5,1,"Não","Hotelaria","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Milroy","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",909,3,"Masculino",19,"Filho/a","Trincomalee","Não","Não",0,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",909,4,"Feminino",14,"Filho/a","Trincomalee","Não","Não",0,1,13,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",910,1,"Masculino",43,"N/A","Trincomalee","Sim","Sim",1,1,5,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","40-50",NA,NA,"Not Selected","40-49","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",910,2,"Feminino",11,"Filho/a","Trincomalee","Não","Não",0,1,7,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Nithiyapuri",911,1,"Masculino",64,"N/A","Trincomalee","Sim","Sim",1,1,1,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,"Milroy","60-70",NA,NA,"Not Selected","60-69","Não-falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Nithiyapuri",911,2,"Masculino",20,"Filho/a","Trincomalee","Não","Não",0,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,"Milroy","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Nithiyapuri",912,1,"Masculino",43,"N/A","Trincomalee","Sim","Sim",1,1,1,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","1","4","0",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Milroy","40-50",NA,NA,"Not Selected","40-49","Falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Nithiyapuri",912,2,"Feminino",16,"Filho/a","Trincomalee","Não","Não",0,1,10,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala fluentemente","5","1","4","0",0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","10-20",NA,NA,"Not Selected","10-19","Falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Nithiyapuri",913,1,"Masculino",52,"N/A","Trincomalee","Sim","Sim",2,1,5,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,"Milroy","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Nithiyapuri",913,2,"Masculino",23,"Filho/a","Trincomalee","Não","Não",0,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,"Milroy","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Nithiyapuri",913,3,"Masculino",18,"Filho/a","Trincomalee","Não","Não",0,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,"Milroy","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Nithiyapuri",914,1,"Masculino",50,"N/A","Trincomalee","Sim","Sim",3,1,3,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,"Milroy","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Nithiyapuri",914,2,"Feminino",23,"Filho/a","Trincomalee","Não","Não",0,1,5,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,"Milroy","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Nithiyapuri",914,3,"Feminino",21,"Filho/a","Trincomalee","Não","Não",0,1,5,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,"Milroy","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Nithiyapuri",914,4,"Feminino",16,"Filho/a","Trincomalee","Não","Não",0,1,5,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,"Milroy","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Allesgarden",915,1,"Masculino",49,"N/A","Trincomalee","Sim","Sim",2,1,5,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Não fala nem entende","5","3","3","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Milroy","40-50",NA,NA,"Not Selected","40-49","Não-falantes","Falantes","Semi-falantes","Semi-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Allesgarden",915,2,"Masculino",24,"Filho/a","Trincomalee","Não","Não",0,1,1,1,"Não","Polícia","Sim","Católico","Semanalmente","Não fala nem entende","5","5","3","0",0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,"Milroy","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Falantes","Semi-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Allesgarden",915,3,"Feminino",19,"Filho/a","Trincomalee","Não","Não",0,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,"Milroy","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Allesgarden",916,1,"Masculino",52,"N/A","Trincomalee","Sim","Sim",2,1,5,1,"Não","Professor/a","Sim","Católico","Semanalmente","Entende e fala com pouca dificuldade","5","1","1","0",1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Milroy","50-60",NA,NA,"Not Selected","50-59","Falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Allesgarden",916,2,"Feminino",29,"Filho/a","Trincomalee","Sim","Sim",2,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Allesgarden",916,3,"Masculino",25,"Filho/a","Trincomalee","Não","Não",0,1,1,1,"Não","Pedreiro","Sim","Católico","Semanalmente","Não fala nem entende","5","5","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,"Milroy","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Allesgarden",917,1,"Masculino",70,"N/A","Trincomalee","Sim","Não",0,1,2,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","4","5","0",0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","70-80",NA,NA,"Not Selected","70-79","Não-falantes","Falantes","Falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Uppuveli",918,1,"Masculino",57,"N/A","Batticaloa","Sim","Sim",2,1,5,1,"Não","Soldador","Sim","Católico","Semanalmente","Não fala nem entende","5","5","3","0",0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,"Milroy","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Falantes","Semi-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Nilaveli",919,1,"Feminino",64,"N/A","Trincomalee","Sim","Sim",1,1,2,1,"Não","Segurança","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","5","5","0",1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,"Milroy","60-70",NA,NA,"Not Selected","60-69","Falantes","Falantes","Falantes","Falantes","NA","Kuchchaveli"
"Trincomalee","Nilaveli",919,2,"Feminino",24,"Filho/a","Colombo","Não","Não",0,1,5,1,"Não","Executiva de vendas","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","5","4","0",1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,"Milroy","20-30",NA,NA,"Not Selected","20-29","Falantes","Falantes","Falantes","Falantes","NA","Kuchchaveli"
"Trincomalee","Nilaveli",920,1,"Masculino",33,"N/A","Batticaloa","Sim","Sim",1,1,5,1,"Não","Segurança","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","5","3","0",1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,"Milroy","30-40",NA,NA,"Not Selected","30-39","Falantes","Falantes","Falantes","Semi-falantes","NA","Kuchchaveli"
"Trincomalee","Nilaveli",920,2,"Feminino",2,"Filho/a","Trincomalee","Não","Não",0,2,11,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala fluentemente","5","1","1","0",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Milroy","0-10",NA,NA,"Not Selected","0-9","Falantes","Falantes","Não-falantes","Não-falantes","NA","Kuchchaveli"
"Jaffna","Jaffna",921,1,"Masculino",84,"N/A","Jaffna","Sim","Sim",6,2,11,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","5","5","0",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,"Randy","80-90",NA,NA,"Selected","80-89","Não-falantes","Falantes","Falantes","Falantes","NA","Jaffna"
"Jaffna","Jaffna",921,2,"Masculino",51,"Filho/a","Jaffna","Sim","Sim",4,2,11,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala com muita dificuldade","5","3","5","0",0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,"Randy","50-60",NA,NA,"Selected","50-59","Semi-falantes","Falantes","Semi-falantes","Falantes","NA","Jaffna"
"Jaffna","Jaffna",921,3,"Feminino",52,"Genro/nora","Jaffna","Sim","Sim",4,2,11,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Randy","50-60",NA,NA,"Selected","50-59","Não-falantes","Falantes","Não-falantes","Falantes","NA","Jaffna"
"Jaffna","Jaffna",921,4,"Masculino",26,"Neto/a","Jaffna","Não","Não",0,1,12,2,"Não","Empregado Balcão","Não","Católico","Semanalmente","Não fala nem entende","5","2","4","0",0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,"Randy","20-30",NA,NA,"Selected","20-29","Não-falantes","Falantes","Semi-falantes","Falantes","NA","Jaffna"
"Jaffna","Jaffna",921,5,"Masculino",20,"Neto/a","Jaffna","Não","Não",0,2,11,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Randy","20-30",NA,NA,"Selected","20-29","Não-falantes","Falantes","Não-falantes","Falantes","NA","Jaffna"
"Jaffna","Jaffna",921,6,"Masculino",17,"Neto/a","Jaffna","Não","Não",0,2,11,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","2","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Randy","10-20",NA,NA,"Selected","10-19","Não-falantes","Falantes","Semi-falantes","Falantes","NA","Jaffna"
"Jaffna","Jaffna",922,1,"Masculino",79,"N/A","Jaffna","Sim","Sim",5,1,5,1,"Não","Artista","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","3","5","1",2,1,0,3,0,2,1,0,3,0,2,1,0,3,0,1,2,0,3,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,3,2,0,0,1,0,0,0,1,1,1,"Patrícia","70-80",NA,NA,"Selected","70-79","Falantes","Falantes","Semi-falantes","Falantes","Não-falantes","Jaffna"
"Jaffna","Jaffna",922,2,"Feminino",68,"Cônjuge","Jaffna","Sim","Sim",5,1,13,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala com pouca dificuldade","5","3","5","1",3,1,0,2,0,2,1,0,3,0,2,1,0,3,0,2,1,0,0,0,0,1,3,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,"Patrícia","60-70",NA,NA,"Selected","60-69","Falantes","Falantes","Semi-falantes","Falantes","Não-falantes","Jaffna"
"Jaffna","Jaffna",923,1,"Masculino",70,"N/A","Jaffna","Sim","Sim",5,2,11,2,"Não","Costureira/Alfaiate","Sim","Cristão (outro)","Semanalmente","Entende e fala fluentemente","5","5","5","1",2,1,3,2,0,2,1,0,2,0,0,1,0,2,0,1,2,0,0,0,0,1,0,2,0,2,1,3,2,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,2,0,1,1,1,"Patrícia","70-80",NA,NA,"Selected","70-79","Falantes","Falantes","Falantes","Falantes","Não-falantes","Jaffna"
"Jaffna","Jaffna",923,2,"Feminino",70,"Cônjuge","Trincomalee","Sim","Sim",5,2,11,2,"Não","Doméstica","Não","Cristão (outro)","Semanalmente","Não fala nem entende","5","1","2","1",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,"Patrícia","70-80",NA,NA,"Selected","70-79","Não-falantes","Falantes","Não-falantes","Semi-falantes","Não-falantes","Jaffna"
"Jaffna","Jaffna",923,3,"Masculino",29,"Filho/a","Jaffna","Não","Não",0,2,11,1,"Não","Técnico de informática","Sim","Católico","Semanalmente","Não fala nem entende","5","2","4","1",0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,1,3,2,0,2,1,1,"Patrícia","20-30",NA,NA,"Selected","20-29","Não-falantes","Falantes","Semi-falantes","Falantes","Não-falantes","Jaffna"
